user,event,outcome,dist
1256698929,1720699455,0.0,-2.1427281351558487
1256698929,1117966805,0.0,-2.142696398344344
1256698929,2145223158,0.0,-3.6649903271167874
1258740073,2394399969,0.0,-2.1426555190054732
1258740073,2264041858,0.0,-2.23999121581079
1258740073,2740270294,0.0,-2.1426538714660786
1258740073,1600413013,0.0,-12.91022479081817
1258740073,1082833698,0.0,-2.142659594497661
1258740073,1829625839,0.0,-2.239371392104611
1260240845,3081841508,0.0,-2.142698444168227
1260240845,3883069165,0.0,-2.142708069266798
1260240845,2691131073,0.0,-2.1426989644438255
1260240845,3677554347,0.0,-2.1426843100144692
1260240845,72576587,0.0,-2.142689686195653
1260240845,2512804658,0.0,-2.142701739247017
1261451506,971510596,0.0,-2.142705687978969
1261451506,360800244,0.0,-2.1427073355183643
1261451506,1748310329,0.0,-2.1427135788255454
1261451506,4239959392,0.0,-2.1427036068765757
1261451506,4054237882,0.0,-2.142703780301775
1261451506,786960145,0.0,-2.1427128851247477
1261451506,1442729750,0.0,-2.142708376069561
1266271629,4242816413,0.0,-2.5811294064704513
1266271629,130493588,0.0,-2.142697071570882
1266271629,3022634670,0.0,-2.1426955974566866
1266271629,3199229320,0.0,-2.1426975051338806
1266271629,2824024899,0.0,-2.562822624362295
1266271629,486546531,0.0,-2.142698719110277
1269929715,2437756221,0.0,-2.142681814680048
1269929715,3331186835,0.0,-2.9902361437601077
1269929715,1407189994,0.0,-2.142692133479417
1269929715,827868550,0.0,-2.142694127869211
1269929715,2698678033,0.0,-3.2050575192976156
1269929715,2298040175,0.0,-2.142686844010833
1269929715,2803381523,0.0,-2.1426967292472034
1270740692,3731945988,0.0,-1.2374432175625398
1270740692,1096831542,0.0,-2.142700383659699
1270740692,2429675854,0.0,-2.142702204624294
1270740692,3930077968,0.0,-2.1427016843486952
1270740692,2575078889,0.0,-2.1427005570848987
1270740692,98978060,0.0,-2.256297032099451
1270740692,1776393554,0.0,-2.341561355655725
1278116367,1222992905,0.0,-2.142691289356662
1278116367,1600413013,0.0,-46.02129620894059
1278116367,2354557848,0.0,-2.142689121541668
1278116367,2867445361,0.0,-2.142694497722852
1278116367,587628640,0.0,-4.053507455668051
1278116367,1278585786,0.0,-2.1426906823684635
1278116367,3231667776,0.0,-2.1426946711480515
1278116367,897667289,0.0,-2.2230820258974298
1278116367,3568507739,0.0,-2.142691462781861
1278116367,606856804,0.0,-2.1426631077617464
1279721997,1776797476,0.0,-2.1426981586598064
1279721997,3922480541,0.0,-2.1426619995057155
1279721997,3312315763,0.0,-2.1426922622030244
1279721997,4002702641,0.0,-2.1426869727344404
1279721997,1065213296,0.0,-2.1426931293290217
1279721997,753115138,0.0,-5.021772870812084
1294883948,772123111,0.0,-3.6649887027886727
1294883948,234496454,0.0,-3.6649816790680934
1294883948,1932611639,0.0,-2.142704832677799
1294883948,3109208257,0.0,-2.1427056130911963
1294883948,3621868055,0.0,-2.142695207579228
1298181835,1438895605,0.0,-2.142691234781546
1298181835,2012870396,0.0,-2.1426866390137596
1298181835,1060275544,0.0,-3.177580911111159
1298181835,1065552764,0.0,-4.2807833893725755
1298181835,273737036,0.0,-2.1426847313365656
1298181835,3779243813,0.0,-3.6649804810736035
1299218981,4030670573,0.0,-2.142707080438529
1299218981,3425809914,0.0,-2.5870013879544183
1299218981,3048578499,0.0,-2.1427133237457103
1299218981,3849306291,0.0,-5.109724812489697
1299218981,2007279414,0.0,-2.2469646061233286
1299218981,1850381877,0.0,-2.357911227560912
1299218981,2498491194,0.0,-6.821355477272492
1299218981,1844176380,0.0,-3.057714762271589
1299218981,2073609284,0.0,-7.386583840668994
1313619105,3096327312,0.0,-2.2249127512397235
1313619105,2585323353,0.0,-2.142690592434035
1313619105,2459850460,0.0,-2.142688684756841
1313619105,3047285147,0.0,-2.142634598337636
1313619105,1606038564,0.0,-2.1426685674337014
1313619105,3186605940,0.0,-2.1426678737329037
1315245132,2529072432,0.0,-79.88643109262205
1315245132,1641491432,0.0,-2.142699921181045
1315245132,3980859647,0.0,-2.142707985452821
1315245132,955398943,0.0,-97.04468572247004
1315245132,795973226,0.0,-2.1427014820078405
1317057097,1926323783,0.0,-3.847962501947494
1317057097,4136385770,0.0,-2.1426149441381925
1317057097,3276213471,0.0,-9.875852524441248
1317057097,955398943,0.0,-89.49599848870815
1317057097,2030801280,0.0,-3.1919568056724885
1317057097,1600413013,0.0,-42.8020049352639
1317928829,2937515293,0.0,-2.1427079099994377
1317928829,1262111436,0.0,-2.1427124190546243
1317928829,236468864,0.0,-2.247234136061676
1317928829,3978290343,0.0,-2.142705915609644
1317928829,4071751701,0.0,-2.1427105980900296
1317928829,1660158596,0.0,-2.1427118987790257
1319081165,2246974842,0.0,-2.142711122199502
1319081165,2232471778,0.0,-2.142710081648305
1319081165,2687552559,0.0,-2.1427065264317156
1319081165,523027576,0.0,-2.142711469049901
1319081165,798684088,0.0,-2.1427092145223074
1319081165,1936176656,0.0,-2.1427119026128993
1322959747,4232519602,0.0,-2.2350008417888287
1322959747,1597380017,0.0,-2.1467643040822986
1322959747,14945235,0.0,-2.1427127727991224
1322959747,404595428,0.0,-2.234060700950843
1322959747,823015621,0.0,-2.142712339236124
1322959747,799782433,0.0,-2.1865646550953364
1325052851,2085386112,0.0,-2.22930371694838
1325052851,3982727529,0.0,-2.644871361598277
1325052851,2760644804,0.0,-3.825183316879211
1325052851,2153037761,0.0,-9.161372916686542
1325052851,944759264,0.0,-2.142699127141052
1325052851,3406775761,0.0,-2.142700774680447
1325052851,3022634670,0.0,-2.1426961789126606
1325052851,3331152144,0.0,-2.142700774680447
1325976285,2114371180,0.0,-3.865218344927054
1325976285,393416610,0.0,-2.142697946815069
1325976285,2752772467,0.0,-2.142688668566897
1325976285,4160048540,0.0,-3.0522134767120734
1325976285,1479087506,0.0,-2.14269100980709
1325976285,4041609284,0.0,-3.213434539063793
1325976285,1746528134,0.0,-2.142688408429098
1326846562,283380244,0.0,-2.142705999874063
1326846562,1276245294,0.0,-2.1426937733975
1326846562,2834404806,0.0,-2.142705479598465
1326846562,1777221958,0.0,-2.1427108557796486
1326846562,4037512717,0.0,-2.1427070404252597
1326846562,2086304881,0.0,-2.1427074739882586
1326846562,1435127635,0.0,-2.142718226350626
1326846562,1222668744,0.0,-2.1427088613898544
1326846562,1777221958,0.0,-2.1427108557796486
1326846562,2182026424,0.0,-2.142713283732441
1326846562,2693186870,0.0,-2.1427094683780528
1326846562,4264461482,0.0,-2.1427087746772546
1326846562,1150650235,0.0,-2.142711636193046
1326846562,2018044116,0.0,-2.142708687964655
1326846562,1828726073,0.0,-2.1427092949528532
1326846562,844187980,0.0,-2.1426275249712994
1326846562,1436872418,0.0,-2.1427052194606655
1326846562,2058534577,0.0,-2.1427092949528532
1329344819,808122386,0.0,-2.1427058137231523
1329344819,1749744109,0.0,-2.1427039927585576
1329344819,3039787932,0.0,-2.1427099759279398
1329344819,1333395072,0.0,-2.1427048598845553
1329344819,813746591,0.0,-2.142710843053937
1329344819,1291254373,0.0,-2.1427052934475537
1329344819,4157898359,0.0,-2.1427071144121483
1329344819,1662125407,0.0,-3.6649961872790064
1329344819,741913828,0.0,-2.1427083283885446
1330552944,626312019,0.0,-2.142711918560439
1330552944,152418051,0.0,-4.543194686794161
1330552944,899234866,0.0,-4.0537945079955335
1330552944,3984042837,0.0,-2.1426272003504945
1330552944,4203627753,0.0,-3.0525528266138404
1330552944,61186519,0.0,-2.1426865117687157
1336664122,705007381,0.0,-4.0732123051976314
1336664122,863669353,0.0,-3.1641646074187846
1336664122,3150441220,0.0,-4.8754549213905305
1336664122,151676688,0.0,-2.142712920160854
1336664122,790687673,0.0,-2.142713006873454
1336664122,2721696840,0.0,-2.1427081509678687
1336664122,1390707377,0.0,-19.601502589098605
1336664122,445373500,0.0,-3.960583555072736
1336664122,58273774,0.0,-2.1427117928970576
1336664122,2805037878,0.0,-3.051764944276031
1336715369,4040500582,0.0,-2.142698722701746
1336715369,3121309854,0.0,-2.14269430035916
1336715369,3901098555,0.0,-2.142694907347358
1336715369,4020924115,0.0,-2.142695167485157
1336715369,2078652440,0.0,-2.142698289138748
1336715369,1485712807,0.0,-2.142703578607332
1336715369,4184356373,0.0,-2.1427040121703302
1336715369,1949729672,0.0,-2.1427020177805365
1336715369,2216645281,0.0,-2.1427033184695325
1338460474,659578618,0.0,-2.1427006121104566
1338460474,955398943,0.0,-24.086544966645423
1338460474,1333552095,0.0,-3.0990431108275622
1338460474,1120274880,0.0,-1.906515645558049
1338460474,1453755094,0.0,-2.142707809256235
1338460474,2776927174,0.0,-2.379359219520808
1338460474,3175031640,0.0,-2.1427103239216274
1338460474,2605913428,0.0,-2.1427120581736223
1341260655,3798356241,0.0,-2.1426995487176206
1341260655,1100226557,0.0,-2.142706745863399
1341260655,4132227015,0.0,-2.142706745863399
1341260655,1647257656,0.0,-2.142706138875201
1341260655,617788282,0.0,-2.142693478835639
1341260655,300236626,0.0,-2.1427065724381995
1342404851,2118368309,0.0,-2.1426855442570876
1342404851,3327259603,0.0,-2.7093676125268926
1342404851,3003433560,0.0,-2.5294940618420116
1342404851,834360181,0.0,-3.502017677418917
1342404851,2115491671,0.0,-8.923624572699008
1342404851,121684017,0.0,-2.14269135400127
1344653000,829602148,0.0,-2.142701815682086
1344653000,2324702108,0.0,-2.142703116371082
1344653000,940033316,0.0,-2.142702075819885
1344653000,1093387036,0.0,-2.1427025093828838
1344653000,256548629,0.0,-2.1426986073158956
1344653000,1775142948,0.0,-2.1427098799538618
1344653000,634508293,0.0,-2.1427016422568865
1344653000,1944992146,0.0,-3.6649973919939245
1344653000,459120486,0.0,-2.142701035268688
1344653000,814953804,0.0,-2.1426940115481092
1344653000,3630913433,0.0,-2.142698087040297
1344653000,4097301015,0.0,-2.1426909766071187
1344653000,2732696131,0.0,-2.1427051974734757
1344653000,1966847967,0.0,-2.1426999947174914
1344653000,3173690104,0.0,-2.142696699638701
1344653000,1172667758,0.0,-2.142691150032318
1344653000,3548928882,0.0,-2.1427009485560884
1344653000,1005267385,0.0,-2.14271031351686
1344653000,2286133717,0.0,-2.142701989107285
1344653000,3391397881,0.0,-2.1427019023946854
1344653000,2330046225,0.0,-2.1427012954064875
1344653000,262906968,0.0,-2.1427036366466803
1344653000,3816147170,0.0,-2.142699474441893
1344653000,1093387036,0.0,-2.1427025093828838
1354531726,1600413013,0.0,-12.913039591751875
1354531726,1518530087,0.0,-2.1426918705702316
1354531726,955398943,0.0,-19.03476345898501
1354531726,2384544175,0.0,-2.142690396456036
1354531726,1348209331,0.0,-2.142696466338018
1354531726,771676713,0.0,-9.003105222849795
1367498504,2007279414,0.0,-2.1425843445743458
1367498504,3776957253,0.0,-2.5716021532263524
1367498504,1816813281,0.0,-8.92962391895179
1367498504,4080944038,0.0,-2.1427126333475424
1367498504,2149464820,0.0,-3.521973348533386
1367498504,1203717384,0.0,-2.8851961296816575
1367498504,952519340,0.0,-13.311919898830123
1367498504,1269035551,0.0,-3.3128552155367377
1378077886,2575078889,0.0,-2.1427043002077326
1378077886,1860569646,0.0,-4.212477705878806
1378077886,3276213471,0.0,-3.149236603609587
1378077886,98978060,0.0,-6.79838017098543
1378077886,3462111166,0.0,-5.01552702994013
1378077886,3807386691,0.0,-2.142704126782533
1379130419,2025752984,0.0,-2.142688288308489
1379130419,753115138,0.0,-5.197046662616355
1379130419,2055027707,0.0,-2.142690542836082
1379130419,585602638,0.0,-2.142680917737511
1379130419,3650881117,0.0,-2.142692537225876
1379130419,956842207,0.0,-2.142689849135284
1383404582,2529072432,0.0,-57.64642171475753
1383404582,1532377761,0.0,-18.4282287188707
1383404582,1390707377,0.0,-13.793570053571056
1383404582,955398943,0.0,-69.36504463115335
1383404582,3980859647,0.0,-2.142694611965414
1383404582,2539026679,0.0,-2.142694611965414
1384880491,2529072432,0.0,-14.336477548698614
1384880491,1532377761,0.0,-5.628468727070519
1384880491,1425625542,0.0,-2.1426395980464807
1384880491,1017435233,0.0,-2.1427056437955985
1384880491,955398943,0.0,-19.02460268963602
1384880491,445373500,0.0,-2.1427077949630506
1384880491,714391510,0.0,-2.5183409505933128
1384880491,4133838235,0.0,-2.142701944405693
1387635875,913255694,0.0,-2.1426909288453007
1387635875,771676713,0.0,-9.003676121718634
1387635875,2307375062,0.0,-2.1426901484319028
1387635875,306290176,0.0,-2.142698299416278
1387635875,1862794029,0.0,-2.2397844849002944
1387635875,4202927804,0.0,-2.142698299416278
1392003365,2428145712,0.0,-3.0040604271968725
1392003365,1036506079,0.0,-2.142712003275301
1392003365,3251813967,0.0,-3.9866465333329204
1392003365,110357109,0.0,-3.091123675382734
1392003365,686618588,0.0,-2.1427126969760986
1392003365,1820029797,0.0,-3.108675162574005
1392003365,2168553474,0.0,-3.085819478438379
1392003365,4125420656,0.0,-13.301295088514959
1392003365,4203627753,0.0,-7.840166216673634
1407394581,268669105,0.0,-2.1427044175913217
1407394581,97782821,0.0,-2.142693665228954
1407394581,142411468,0.0,-2.1426901967249647
1407394581,4025024212,0.0,-2.1427031169023256
1407394581,3163090701,0.0,-2.14267519544521
1407394581,843844488,0.0,-2.1920017492847754
1407547363,1944497323,0.0,-2.142706717351751
1407547363,3951901113,0.0,-2.1427005607571696
1407547363,4194137714,0.0,-2.1426997803437717
1407547363,1944497323,0.0,-2.142706717351751
1407547363,4194137714,0.0,-2.1426997803437717
1407547363,125448533,0.0,-2.142703075422562
1407547363,1195876739,0.0,-2.142704983099756
1407547363,411731753,0.0,-3.6649781008482623
1407547363,3951901113,0.0,-2.1427005607571696
1407547363,1195876739,0.0,-2.142704983099756
1407547363,125448533,0.0,-2.142703075422562
1412643824,3735036412,0.0,-4.52201817182909
1412643824,3676729604,0.0,-2.1426869824807273
1412643824,861118590,0.0,-4.510528179151855
1412643824,3275248026,0.0,-3.1953960038637796
1412643824,1673895160,0.0,-2.280843125399315
1412643824,468922992,0.0,-1.9441885400342531
1415268912,1076364848,0.0,-13.01135453447646
1415268912,516796945,0.0,-2.3533446698158573
1415268912,1902753965,0.0,-3.1013897096026057
1415268912,1269035551,0.0,-3.3125410579931573
1415268912,2007279414,0.0,-2.142584336022577
1415268912,2149464820,0.0,-3.521269295915044
1415268912,3309338938,0.0,-2.142705414422612
1415422982,3058999449,0.0,-2.1427047372005976
1415422982,2737955414,0.0,-2.1427010952714087
1415422982,3323634350,0.0,-2.142676729030882
1415422982,91120222,0.0,-2.1427137553109707
1415422982,1302761106,0.0,-2.142695632377625
1415422982,325593308,0.0,-2.1427050840509967
1417112446,2093282303,0.0,-2.1427078929894106
1417112446,2379850649,0.0,-3.0114257299094565
1417112446,177193417,0.0,-2.1427057740604902
1417112446,1401905636,0.0,-2.142707112576013
1417112446,1512603079,0.0,-2.142703383934224
1417112446,3830612733,0.0,-2.142706418875215
1417112446,3420605744,0.0,-2.142707372713812
1422762628,4081672581,0.0,-2.1427020388668416
1422762628,3012033040,0.0,-2.1426955354218613
1422762628,3406035843,0.0,-2.1426973563864555
1422762628,4072028629,0.0,-3.664996748052683
1422762628,724813702,0.0,-2.1427020388668416
1422762628,2974437095,0.0,-2.1427017787290423
1426347523,3541811987,0.0,-3.8938252609360404
1426347523,2214608095,0.0,-3.0367076915376026
1426347523,3276213471,0.0,-4.968785261647339
1426347523,955398943,0.0,-34.09268377555832
1426347523,3767960965,0.0,-2.1426676864266354
1426347523,3466523662,0.0,-2.1426617032572532
1426347523,4194316975,0.0,-2.6005105684426284
1426347523,1220666503,0.0,-2.1426619633950525
1426347523,1926323783,0.0,-2.57240875036488
1426347523,1600413013,0.0,-19.09947161232583
1427626481,1611450851,0.0,-3.6650073794056253
1427626481,8816449,0.0,-2.142712496794585
1427626481,1187034903,0.0,-2.1427135373457817
1427626481,356240482,0.0,-2.1427112828181887
1427626481,2339839832,0.0,-2.1427116296685877
1427626481,3572977792,0.0,-2.142712063231586
1428101175,2872892494,0.0,-2.5319665634678494
1428101175,2529072432,0.0,-62.63093834463089
1428101175,1903400031,0.0,-2.142701550486323
1428101175,1600413013,0.0,-36.8449928816431
1428101175,4193610911,0.0,-3.1544265613950007
1428101175,738643299,0.0,-2.1426979952697334
1429212077,2198899241,0.0,-2.1427283709511475
1429212077,850932284,0.0,-1.9630047651799796
1429212077,4057581717,0.0,-2.1427054788248165
1429212077,2481714628,0.0,-2.142724902447158
1429212077,2355212660,0.0,-2.1427270702621515
1429212077,834639430,0.0,-2.1427235150455624
1432546106,1269035551,0.0,-3.3128890911721607
1432546106,1465929077,0.0,-2.142699868999763
1432546106,2729267396,0.0,-2.1426960536453747
1432546106,1076364848,0.0,-13.0149116707093
1432546106,1902753965,0.0,-3.10131059880099
1432546106,268233790,0.0,-3.312309373382552
1435067643,2753639447,0.0,-2.142713475391758
1435067643,478310868,0.0,-2.142709920175169
1435067643,4011956251,0.0,-2.142714429230355
1435067643,2896808540,0.0,-2.1427123481279615
1435067643,1996087141,0.0,-2.142715729919351
1435067643,309402776,0.0,-2.1427053244073826
1435067643,2602203758,0.0,-2.1427120012775625
1435067643,25378326,0.0,-2.142710787301166
1435067643,2361758181,0.0,-2.142713562104358
1445882902,1130876022,0.0,-2.142697140257402
1445882902,3247862990,0.0,-2.142688468997428
1445882902,1310511988,0.0,-2.142689249410826
1445882902,955398943,0.0,-24.063821380026113
1445882902,2529072432,0.0,-18.009153017530032
1445882902,602394192,0.0,-3.953040248144112
1445882902,2425916002,0.0,-2.1426524935574185
1445882902,771676713,0.0,-9.230715663381446
1445882902,1600413013,0.0,-15.152592603828175
1447459888,955398943,0.0,-97.03664586376667
1447459888,1586958576,0.0,-2.1426698255804464
1447459888,1499603155,0.0,-2.1426940183957734
1447459888,3643004825,0.0,-4.218933839177895
1447459888,1330332438,0.0,-2.142692891131977
1447459888,2595865077,0.0,-2.142694191820973
1447459888,4058829330,0.0,-4.934806185653963
1449039754,3462111166,0.0,-2.3606354111904286
1449039754,1699561506,0.0,-2.237175973142728
1449039754,4285933363,0.0,-2.1426974462400827
1449039754,615488222,0.0,-3.664999878367649
1449039754,1560199620,0.0,-2.1427020420078686
1449039754,1776393554,0.0,-2.3415619734526976
1449039754,753115138,0.0,-2.426478880411051
1449039754,98978060,0.0,-2.2562976498964233
1449039754,817046735,0.0,-2.1426938043108934
1449039754,1400826182,0.0,-2.1426918099210996
1449803596,3720846471,0.0,-2.1427080712301696
1449803596,4155847923,0.0,-2.142709731411151
1449803596,1549366784,0.0,-2.1427151816633483
1449803596,787628032,0.0,-3.665009197148392
1449803596,168359768,0.0,-3.665009110435792
1449803596,2149315332,0.0,-2.142712666997956
1452836623,3632072502,0.0,-2.2572917704471323
1452836623,1832462541,0.0,-2.142634616134462
1452836623,221202458,0.0,-5.854386883963539
1452836623,955398943,0.0,-19.036195664284513
1452836623,2529072432,0.0,-14.349300467940413
1452836623,1532377761,0.0,-5.629408692636256
1452836623,1390707377,0.0,-3.947291595952027
1452921099,1849131996,0.0,-2.1427186343005995
1452921099,981308672,0.0,-2.1427139518202134
1452921099,2705317682,0.0,-2.1427063211114366
1452921099,2454443883,0.0,-2.1427116972926203
1452921099,2187001566,0.0,-2.1427116105800206
1452921099,3737966751,0.0,-2.1427116105800206
1452921099,1974092868,0.0,-2.142711177017022
1455080965,2311572043,0.0,-2.1426933887739743
1455080965,3566604706,0.0,-2.142699805506355
1455080965,1133385189,0.0,-5.188015055117539
1455080965,1448086840,0.0,-5.510792454412304
1455080965,1985254914,0.0,-2.1426986782425583
1455080965,450130761,0.0,-2.142698418104759
1455874424,1940779926,0.0,-2.1427109864201923
1455874424,3572977792,0.0,-2.1427103794319944
1455874424,204831554,0.0,-2.142709425593397
1455874424,1970721704,0.0,-3.6650051753304353
1455874424,2339839832,0.0,-2.1427099458689955
1455874424,954409482,0.0,-2.142711506695791
1462567031,40348900,0.0,-2.1426872791211276
1462567031,926605391,0.0,-3.139512024790031
1462567031,3601196821,0.0,-2.29272760521016
1462567031,1133385189,0.0,-5.1522654141162425
1462567031,2119976630,0.0,-2.1426889266605227
1462567031,1332759137,0.0,-5.711560053550951
1464451813,1902753965,0.0,-3.1013433489921836
1464451813,4281653989,0.0,-2.142713774480339
1464451813,2993747793,0.0,-2.24714726531113
1464451813,4105510328,0.0,-2.142714823090911
1464451813,1002836222,0.0,-2.1427123003661435
1464451813,2105384033,0.0,-2.1427038892439687
1467237100,1050017180,0.0,-2.1427133518877177
1467237100,1179672480,0.0,-2.142708842832531
1467237100,2345968214,0.0,-2.1426999114347582
1467237100,4123308008,0.0,-2.1427108372223254
1467237100,3216854901,0.0,-2.177247427555236
1467237100,3667110496,0.0,-2.1427052009033423
1467753127,2529072432,0.0,-18.00914727565229
1467753127,1319656469,0.0,-2.1426928724938525
1467753127,2387035830,0.0,-2.1426954738718447
1467753127,2802832059,0.0,-3.100895791406773
1467753127,2130616732,0.0,-6.231334586931979
1467753127,1332759137,0.0,-6.008691183155143
1467753127,1212947698,0.0,-5.489820026612994
1467753127,1926323783,0.0,-2.23947635428663
1467753127,2633697384,0.0,-2.1426906285312857
1467753127,19861336,0.0,-2.142695647297044
1467753127,633659090,0.0,-5.726458113369261
1467753127,239276659,0.0,-2.147789374531413
1467753127,2498921168,0.0,-2.142685415210275
1467753127,1600413013,0.0,-15.152586861950429
1467753127,955398943,0.0,-24.06381563814837
1467753127,3219059524,0.0,-2.2396185946470992
1467753127,3676729604,0.0,-2.142688363438666
1467753127,1490557433,0.0,-2.1426858487732736
1467753127,2863740012,0.0,-2.142693219344251
1467753127,1766189272,0.0,-3.3598578225638533
1467753127,861118590,0.0,-4.666927144187882
1467753127,2415873572,0.0,-4.984490329221439
1473654738,1203717384,0.0,-3.002826227368717
1473654738,2007279414,0.0,-2.246874792923021
1473654738,1076364848,0.0,-14.454797280510032
1473654738,3048578499,0.0,-2.142660374911059
1473654738,2149464820,0.0,-3.56675624351685
1473654738,1816813281,0.0,-11.975414539222175
1473654738,268233790,0.0,-3.148609716785503
1474879368,2007279414,0.0,-2.142573333565433
1474879368,1076364848,0.0,-13.015384747267028
1474879368,673098017,0.0,-2.1426958123616497
1474879368,3309338938,0.0,-2.1426906963182653
1474879368,1269035551,0.0,-3.3129385528407287
1474879368,1902753965,0.0,-3.1013042767048264
1476755701,1390707377,0.0,-3.9473592848010393
1476755701,1388151180,0.0,-2.142686891726216
1476755701,1532377761,0.0,-5.629577128995841
1476755701,2529072432,0.0,-14.350942770321687
1476755701,2956814829,0.0,-2.142684116923024
1476755701,955398943,0.0,-19.037714519181133
1485684679,519767743,0.0,-2.142714180224536
1485684679,3864843980,0.0,-2.1426892069958114
1485684679,3790866767,0.0,-2.1427130529607394
1485684679,2762356638,0.0,-2.209820330076022
1485684679,3697359735,0.0,-2.1427036879999677
1485684679,1630022509,0.0,-2.244445086734108
1487498370,259138075,0.0,-2.142695568945038
1487498370,2505330132,0.0,-2.1426832557558755
1487498370,1149588581,0.0,-2.1426952220946394
1487498370,1263459475,0.0,-2.142695568945038
1487498370,1102483880,0.0,-2.1426621845941387
1487498370,122777568,0.0,-2.1425955026049395
1487949494,3400311907,0.0,-2.1777242182739482
1487949494,2465528861,0.0,-2.1427116082126414
1487949494,1394402721,0.0,-2.1427070124448555
1487949494,3790866767,0.0,-2.1427123019134395
1487949494,1630022509,0.0,-2.1497561304879835
1487949494,3289683998,0.0,-2.1427112613622428
1487949494,179400585,0.0,-2.142708139708652
1489351479,2023259345,0.0,-2.142696802541245
1489351479,2655831834,0.0,-2.1426970626790443
1489351479,3434410911,0.0,-2.1426676300381082
1489351479,1699663431,0.0,-3.9619878404958255
1489351479,613942852,0.0,-3.164815758197736
1489351479,553021827,0.0,-2.1426937676002544
1489351479,2968986224,0.0,-2.1426730432889167
1489351479,3655295959,0.0,-3.966906079049178
1489351479,3059186887,0.0,-2.142696195553047
1489351479,236721490,0.0,-2.142696542403446
1489351479,199858305,0.0,-3.961993846368986
1489351479,1390707377,0.0,-19.611442481450183
1489351479,2529072432,0.0,-79.87248830046563
1489351479,3735036412,0.0,-6.182177466053544
1489351479,645163767,0.0,-4.966791579560094
1489351479,186104502,0.0,-2.1426950682892505
1489351479,2688888297,0.0,-3.165192510013421
1489351479,27733025,0.0,-2.1426980165176417
1500569811,1298016856,0.0,-2.1427084291317473
1500569811,1385126312,0.0,-2.142714585726329
1500569811,955398943,0.0,-23.852339118800657
1500569811,645163767,0.0,-3.7133883393734872
1500569811,2650088968,0.0,-2.1427084291317473
1500569811,1235518473,0.0,-2.142705827753755
1500569811,1388026005,0.0,-2.1427083424191475
1500569811,2818637673,0.0,-2.1427077354309496
1500569811,2555143768,0.0,-2.1427061746041542
1513532936,1133385189,0.0,-5.269531844505958
1513532936,3462111166,0.0,-2.3626007571936216
1513532936,2214608095,0.0,-2.157584104175155
1513532936,322219501,0.0,-2.142657527021863
1513532936,4253986436,0.0,-2.1426668919826346
1513532936,3581275802,0.0,-3.3586336111675337
1513532936,3681999765,0.0,-3.159572536892557
1513532936,2415873572,0.0,-4.613404096035442
1513532936,1633263987,0.0,-2.1426685395220297
1513532936,309860528,0.0,-2.1426655045810388
1513532936,2286155514,0.0,-2.2334062350280903
1513532936,2833336808,0.0,-2.1426607353880534
1513532936,3917524398,0.0,-2.1426663717070364
1513532936,2621503414,0.0,-4.081401091810394
1513532936,3347318178,0.0,-2.1426596948368566
1513532936,3990500666,0.0,-2.142667065407834
1513532936,2979828712,0.0,-3.1595076499575825
1515805774,3835329221,0.0,-2.142695680254611
1515805774,753115138,0.0,-2.4475064086906815
1515805774,2422059390,0.0,-2.3414933908885573
1515805774,3583375355,0.0,-2.20377854433298
1515805774,238236954,0.0,-2.3415096684841883
1515805774,585602638,0.0,-2.142687095707237
1520424871,1111438174,0.0,-2.1426947136095014
1520424871,615488222,0.0,-3.0404555127433426
1520424871,2467740297,0.0,-2.1427009569166824
1520424871,2059769837,0.0,-2.4366845965122983
1520424871,1034336461,0.0,-2.142699482802487
1520424871,3055102570,0.0,-2.1426983555386903
1520557068,1578913364,0.0,-2.142699958376493
1520557068,1205670273,0.0,-3.977525049794278
1520557068,1933276938,0.0,-2.142701605915888
1520557068,1578913364,0.0,-2.142699958376493
1520557068,1933276938,0.0,-2.142701605915888
1520557068,3029325544,0.0,-2.1426741180217705
1520557068,3760204639,0.0,-2.1426974437111004
1520557068,3193385743,0.0,-2.142701519203288
1520557068,742732682,0.0,-2.142701866053687
1520557068,3760204639,0.0,-2.1426974437111004
1520557068,1425625542,0.0,-2.142638132292879
1520557068,3029325544,0.0,-2.1426741180217705
1520557068,3929507420,0.0,-2.142684031330498
1524520597,49512724,0.0,-2.1426951484773915
1524520597,1205670273,0.0,-4.386133438511169
1524520597,4203571618,0.0,-2.1426928939497984
1524520597,230117918,0.0,-2.1922023042482426
1524520597,2368083210,0.0,-2.142698102967368
1524520597,1232399528,0.0,-2.1426985302687815
1524886161,2428145712,0.0,-1.2865241497026387
1524886161,4203627753,0.0,-4.757940235636343
1524886161,823015621,0.0,-2.1427046228307995
1524886161,675888033,0.0,-2.1639229910950264
1524886161,966971643,0.0,-2.2432648341457564
1524886161,899234866,0.0,-3.9819959729174084
1528971092,3309338938,0.0,-2.1426938943261233
1528971092,2007279414,0.0,-2.142574881095054
1528971092,1902753965,0.0,-3.1013221559727535
1528971092,1269035551,0.0,-3.312845394914243
1528971092,1076364848,0.0,-13.014449345781408
1528971092,2149464820,0.0,-3.5219641436981126
1531952242,633659090,0.0,-5.726160648802507
1531952242,3982608480,0.0,-2.9150229376877426
1531952242,2633697384,0.0,-2.142692150128139
1531952242,2130616732,0.0,-6.2310922446841746
1531952242,2643833505,0.0,-6.008716120092876
1531952242,907302600,0.0,-7.165213682879369
1539795814,955398943,0.0,-19.035500453283202
1539795814,3981414613,0.0,-2.142689938665705
